restaurant_code,review_title,review_body,account_name,account_id,aspect,phrase,label,new_aspect_1,new_aspect_2
red-house-seafood-restaurant,Spicy Seafood Combination,"Seafood such as Scallops, prawns, sotongs and fish fried together with thick sambal chilli paste and coconut milk. The selection was extensive and the seafood were fresh and succulent. The concentrated spicy gravy was so amazing:saturated curry-like gravy that was used to cook and marinate the seafood, such that the flavours were deeply embedded into them. Highly recommended for diners at Red House seafood. ",Gwen Cheng,@iridescent,food,saturated curry - like ,1,food,food
red-house-seafood-restaurant,Spicy Seafood Combination,"Seafood such as Scallops, prawns, sotongs and fish fried together with thick sambal chilli paste and coconut milk. The selection was extensive and the seafood were fresh and succulent. The concentrated spicy gravy was so amazing:saturated curry-like gravy that was used to cook and marinate the seafood, such that the flavours were deeply embedded into them. Highly recommended for diners at Red House seafood. ",Gwen Cheng,@iridescent,food,recommended for diners at red house seafood ,1,food,food
red-house-seafood-restaurant,Chilli crab@ red house prinsep #love #instagood #photooftheday #ilovefood #foodaddict #pretty #tasty #instalike #happy #foodpic #smile #beautiful #food #cooking #picoftheday #foodporn #yummy #eat #sogood #bestoftheday #amazing #delicious #singapore #sgfood #colorful #style #tagforlikes #seafood #crab #chillicrab,"Chilli crab that's not too spicy. Very tomatoish based sauce, could have used more spice. Visit Http://sethlui.com for more food reviews!",Seth Lui,@Sethlui,food,that 's not too spicy ,0,food,food
red-house-seafood-restaurant,Chilli crab@ red house prinsep #love #instagood #photooftheday #ilovefood #foodaddict #pretty #tasty #instalike #happy #foodpic #smile #beautiful #food #cooking #picoftheday #foodporn #yummy #eat #sogood #bestoftheday #amazing #delicious #singapore #sgfood #colorful #style #tagforlikes #seafood #crab #chillicrab,"Chilli crab that's not too spicy. Very tomatoish based sauce, could have used more spice. Visit Http://sethlui.com for more food reviews!",Seth Lui,@Sethlui,food,"based sauce , could have used more spice ",-1,food,food
reddot-brewhouse-boat-quay,Arrived early for an event on Tuesday.,"Wandered to @reddot_brewhouse which was in the area, and ordered myself a half pint of the Monster Green Lager beer. Ahhh... Refreshing! 💚🍺💚",Feliza Ong,@felizaong,food,half pint of the monster green lager beer ,0,food,
reddot-brewhouse-boat-quay,It's St Patrick's Day and the whole of Boat Quay is packed with people!,"While their Monster Green Lager seems to be the perfect drink for the occasion (well, it's green), my friends and I stayed on the safe side and got a RedDot Lime Wheat (right) and English Ale (left). Happy St Patrick's Day!",Siming T,@siming,food,lager seems to be the perfect drink for ,1,food,food
reddot-brewhouse-boat-quay,It's St Patrick's Day and the whole of Boat Quay is packed with people!,"While their Monster Green Lager seems to be the perfect drink for the occasion (well, it's green), my friends and I stayed on the safe side and got a RedDot Lime Wheat (right) and English Ale (left). Happy St Patrick's Day!",Siming T,@siming,food,"occasion ( well , it 's green ) ",0,,
reddot-brewhouse-boat-quay,It's St Patrick's Day and the whole of Boat Quay is packed with people!,"While their Monster Green Lager seems to be the perfect drink for the occasion (well, it's green), my friends and I stayed on the safe side and got a RedDot Lime Wheat (right) and English Ale (left). Happy St Patrick's Day!",Siming T,@siming,food,my friends and i stayed on ,0,,
reddot-brewhouse-boat-quay,It's St Patrick's Day and the whole of Boat Quay is packed with people!,"While their Monster Green Lager seems to be the perfect drink for the occasion (well, it's green), my friends and I stayed on the safe side and got a RedDot Lime Wheat (right) and English Ale (left). Happy St Patrick's Day!",Siming T,@siming,food,got a reddot lime wheat ,0,food,
refuel-cafe,Banana Pancake w Bacon,"Added bacon to the banana pancake. The pancake costs $9.90, and bacon $2.50... That's why... Not recommended to add additional sides... Pretty good value for money for the pancake itself!",Mia C,@miabunnies,food,the pancake costs $ ,0,food,
ricciotti-pizza-pasta-grill-1,Italian Cuppa,Cappuccino with a small meringue cookie:) by the river. People watching time!,Ashlyn Julia,@juliadrums,food,small meringue cookie : ,0,food,
ricciotti-pizza-pasta-grill-1,Italian Cuppa,Cappuccino with a small meringue cookie:) by the river. People watching time!,Ashlyn Julia,@juliadrums,time,watching time ,0,,
roots-mediterranean,Hummus (SGD $8) @ Roots Mediterranean.,"The iconic Middle Eastern meze / mezze, this features a blend of mashed chickpeas, mashed sesame seeds, lemon juice, and extra virgin olive oil.
.
With a thick creamy smooth texture, and a bright earthy nutty sweet savoury flavour, this pairs so well with bread.
.
Pretty good, though I'd have liked more bread to go with this.
.
Invited tasting.
.
.
.
Roots Mediterranean
More details in profile & blog",Ivan Teh,@RunningMan,food,", this ",0,,
roots-mediterranean,Hummus (SGD $8) @ Roots Mediterranean.,"The iconic Middle Eastern meze / mezze, this features a blend of mashed chickpeas, mashed sesame seeds, lemon juice, and extra virgin olive oil.
.
With a thick creamy smooth texture, and a bright earthy nutty sweet savoury flavour, this pairs so well with bread.
.
Pretty good, though I'd have liked more bread to go with this.
.
Invited tasting.
.
.
.
Roots Mediterranean
More details in profile & blog",Ivan Teh,@RunningMan,food,mashed sesame seeds ,0,food,
roots-mediterranean,Hummus (SGD $8) @ Roots Mediterranean.,"The iconic Middle Eastern meze / mezze, this features a blend of mashed chickpeas, mashed sesame seeds, lemon juice, and extra virgin olive oil.
.
With a thick creamy smooth texture, and a bright earthy nutty sweet savoury flavour, this pairs so well with bread.
.
Pretty good, though I'd have liked more bread to go with this.
.
Invited tasting.
.
.
.
Roots Mediterranean
More details in profile & blog",Ivan Teh,@RunningMan,food,lemon juice ,0,food,
roots-mediterranean,Hummus (SGD $8) @ Roots Mediterranean.,"The iconic Middle Eastern meze / mezze, this features a blend of mashed chickpeas, mashed sesame seeds, lemon juice, and extra virgin olive oil.
.
With a thick creamy smooth texture, and a bright earthy nutty sweet savoury flavour, this pairs so well with bread.
.
Pretty good, though I'd have liked more bread to go with this.
.
Invited tasting.
.
.
.
Roots Mediterranean
More details in profile & blog",Ivan Teh,@RunningMan,food,and extra virgin olive oil ,0,food,food
roots-mediterranean,Hummus (SGD $8) @ Roots Mediterranean.,"The iconic Middle Eastern meze / mezze, this features a blend of mashed chickpeas, mashed sesame seeds, lemon juice, and extra virgin olive oil.
.
With a thick creamy smooth texture, and a bright earthy nutty sweet savoury flavour, this pairs so well with bread.
.
Pretty good, though I'd have liked more bread to go with this.
.
Invited tasting.
.
.
.
Roots Mediterranean
More details in profile & blog",Ivan Teh,@RunningMan,food,more bread to go with ,0,food,food
roots-mediterranean,"Hearty & Wholesome Mediterranean Fare at Roots Mediterranean @rootsmediterranean
_
Launched in August 2019, @rootsmediterranean is a casual restaurant specialising in Mediterranean fare combining Italian, Spanish, Greek & Levantine cuisines.","_
The menu is specially curated by the culinary team offering an extensive list of appetisers, pastas, pizzas & desserts. Every dish is prepared using fresh ingredients & original recipes. It is the ideal meeting place for a healthy breakfast, a business lunch & epicurean dinner with wines.
_
Featuring One-metre long pizza.
When the guest orders the 1-metre long pizza, the Chef will rings the bell & announces the arrival of the metre long pizza from the kitchen.
_
White Pizzas:
Ripiena $18 (25cm), $26 (50cm), $50 for 1-metre.
A stuffed pizza with Mozzarella, Mortadella, grilled pepper & rucola.
_
Salami and Truffle $18 (25cm), $26 (50cm), $50 for 1-metre.
Parmesan cream, spicy salami, truffle cream, rucola, parmesan shavings.
_
Red Pizzas:
Greek $15 (25cm), $26 (50cm), $50 for 1-metre.
Tomato sauce, feta cheese, kalamata olives, oregano, cherry tomatoes.
_
Salsiccia $18 (25cm),$26 (50cm), $50 for 1-metre.
Tomato sauce, mozzarella, pork sausage, grilled bell peppers
_
Roots Mediterranean
2 Greenwood Ave
S 289189
Tel: 6463 4206
Opens daily: 11am - 11pm
_
Thank you Jennifer @jennifer_yeo for the invite; @rootsmediterranean for feeding us.
_
#sqtop_mediainvite
#sqtop_mediatasting
#sqtop_foodtasting
#sqtop_italian
#FoodinSingapore
#WhatMakesSG
#PassionMadePossible
#STFoodTrending
#SGCuisine
#wheretoeatsg #eatmoresg
#burpple #burpplesg
#burpplebeyond",Alex Loh,@sqtop,food,"_ 
 the ",0,,
roots-mediterranean,"Hearty & Wholesome Mediterranean Fare at Roots Mediterranean @rootsmediterranean
_
Launched in August 2019, @rootsmediterranean is a casual restaurant specialising in Mediterranean fare combining Italian, Spanish, Greek & Levantine cuisines.","_
The menu is specially curated by the culinary team offering an extensive list of appetisers, pastas, pizzas & desserts. Every dish is prepared using fresh ingredients & original recipes. It is the ideal meeting place for a healthy breakfast, a business lunch & epicurean dinner with wines.
_
Featuring One-metre long pizza.
When the guest orders the 1-metre long pizza, the Chef will rings the bell & announces the arrival of the metre long pizza from the kitchen.
_
White Pizzas:
Ripiena $18 (25cm), $26 (50cm), $50 for 1-metre.
A stuffed pizza with Mozzarella, Mortadella, grilled pepper & rucola.
_
Salami and Truffle $18 (25cm), $26 (50cm), $50 for 1-metre.
Parmesan cream, spicy salami, truffle cream, rucola, parmesan shavings.
_
Red Pizzas:
Greek $15 (25cm), $26 (50cm), $50 for 1-metre.
Tomato sauce, feta cheese, kalamata olives, oregano, cherry tomatoes.
_
Salsiccia $18 (25cm),$26 (50cm), $50 for 1-metre.
Tomato sauce, mozzarella, pork sausage, grilled bell peppers
_
Roots Mediterranean
2 Greenwood Ave
S 289189
Tel: 6463 4206
Opens daily: 11am - 11pm
_
Thank you Jennifer @jennifer_yeo for the invite; @rootsmediterranean for feeding us.
_
#sqtop_mediainvite
#sqtop_mediatasting
#sqtop_foodtasting
#sqtop_italian
#FoodinSingapore
#WhatMakesSG
#PassionMadePossible
#STFoodTrending
#SGCuisine
#wheretoeatsg #eatmoresg
#burpple #burpplesg
#burpplebeyond",Alex Loh,@sqtop,food,metre long pizza ,0,food,
roots-mediterranean,"Hearty & Wholesome Mediterranean Fare at Roots Mediterranean @rootsmediterranean
_
Launched in August 2019, @rootsmediterranean is a casual restaurant specialising in Mediterranean fare combining Italian, Spanish, Greek & Levantine cuisines.","_
The menu is specially curated by the culinary team offering an extensive list of appetisers, pastas, pizzas & desserts. Every dish is prepared using fresh ingredients & original recipes. It is the ideal meeting place for a healthy breakfast, a business lunch & epicurean dinner with wines.
_
Featuring One-metre long pizza.
When the guest orders the 1-metre long pizza, the Chef will rings the bell & announces the arrival of the metre long pizza from the kitchen.
_
White Pizzas:
Ripiena $18 (25cm), $26 (50cm), $50 for 1-metre.
A stuffed pizza with Mozzarella, Mortadella, grilled pepper & rucola.
_
Salami and Truffle $18 (25cm), $26 (50cm), $50 for 1-metre.
Parmesan cream, spicy salami, truffle cream, rucola, parmesan shavings.
_
Red Pizzas:
Greek $15 (25cm), $26 (50cm), $50 for 1-metre.
Tomato sauce, feta cheese, kalamata olives, oregano, cherry tomatoes.
_
Salsiccia $18 (25cm),$26 (50cm), $50 for 1-metre.
Tomato sauce, mozzarella, pork sausage, grilled bell peppers
_
Roots Mediterranean
2 Greenwood Ave
S 289189
Tel: 6463 4206
Opens daily: 11am - 11pm
_
Thank you Jennifer @jennifer_yeo for the invite; @rootsmediterranean for feeding us.
_
#sqtop_mediainvite
#sqtop_mediatasting
#sqtop_foodtasting
#sqtop_italian
#FoodinSingapore
#WhatMakesSG
#PassionMadePossible
#STFoodTrending
#SGCuisine
#wheretoeatsg #eatmoresg
#burpple #burpplesg
#burpplebeyond",Alex Loh,@sqtop,food,( 25 cm ) ,0,,
