restaurant_code,review_title,account_name,new_aspect_1,phrase,phrase_lemma,phrase_stem,phrase_emoticon_generic,phrase_emoticon_unique,phrase_stem_emoticon_generic,phrase_lemma_emoticon_generic,phrase_stem_emoticon_unique,phrase_lemma_emoticon_unique,label
percolate,"Flourless Chocolate Cake 🍫🍰
Moist and chocolatey -- just how a chocolate cake should be.",Gela Cervantes,food,flourless cake,flourless cake,flourless cake,flourless cake,flourless cake,flourless cake,flourless cake,flourless cake,flourless cake,0.0
percolate,"Flourless Chocolate Cake 🍫🍰
Moist and chocolatey -- just how a chocolate cake should be.",Gela Cervantes,portion,not,not,not,not,not,not,not,not,not,-1.0
percolate,Friday catchup over flourless choc cake and coffee.,Shawn Dacookieman,food,coffee fix,coffee fix,coffe fix,coffee fix,coffee fix,coffe fix,coffee fix,coffe fix,coffee fix,0.0
percolate,Gem Of A Cafe In The East,A S,food,eastgreat balance coffee milk ratio flat,eastgreat balance coffee milk ratio flat,eastgreat balanc coffe milk ratio flat,eastgreat balance coffee milk ratio flat,eastgreat balance coffee milk ratio flat,eastgreat balanc coffe milk ratio flat,eastgreat balance coffee milk ratio flat,eastgreat balanc coffe milk ratio flat,eastgreat balance coffee milk ratio flat,0.0
percolate,Happy Midweek,Fat Cheek,food,love banana date loaf not overly sweet,love banana date loaf not overly sweet,love banana date loaf not overli sweet,love banana date loaf not overly sweet,love banana date loaf not overly sweet,love banana date loaf not overli sweet,love banana date loaf not overly sweet,love banana date loaf not overli sweet,love banana date loaf not overly sweet,1.0
percolate,Happy Midweek!,Diana Tan,ambience,positive vibes,positive vibe,posit vibe,positive vibes good,positive vibes emojigood,posit vibe good,positive vibe good,posit vibe emojigood,positive vibe emojigood,1.0
percolate,Happy Midweek!,Diana Tan,food,morning start day positive,morning start day positive,morn start day posit,morning start day positive,morning start day positive,morn start day posit,morning start day positive,morn start day posit,morning start day positive,1.0
percolate,Happy Midweek!,Diana Tan,service,morning start day positive,morning start day positive,morn start day posit,morning start day positive,morning start day positive,morn start day posit,morning start day positive,morn start day posit,morning start day positive,1.0
percolate,He saw this chocolate matcha bundt cake and knew immediately that I will want to try.,Lirong Sun,ambience,fav place,fav place,fav place,fav place,fav place,fav place,fav place,fav place,fav place,1.0
percolate,He saw this chocolate matcha bundt cake and knew immediately that I will want to try.,Lirong Sun,food,matcha bundt cake knew immediately want try fav place coffee,matcha bundt cake knew immediately want try fav place coffee,matcha bundt cake knew immedi want tri fav place coffe,matcha bundt cake knew immediately want try fav place coffee,matcha bundt cake knew immediately want try fav place coffee,matcha bundt cake knew immedi want tri fav place coffe,matcha bundt cake knew immediately want try fav place coffee,matcha bundt cake knew immedi want tri fav place coffe,matcha bundt cake knew immediately want try fav place coffee,1.0
percolate,I really need a cup of coffee now.,Richard Bakchormeeboy,food,need cup coffee,need cup coffee,need cup coffe,need cup coffee,need cup coffee,need cup coffe,need cup coffee,need cup coffe,need cup coffee,0.0
percolate,I was down with stomach flu(thought I had dengue!) but had this mad craving for their iced Mocha and croissant.,Tracy Ong,food,iced mocha curry egg mayo croissant,iced mocha curry egg mayo croissant,ice mocha curri egg mayo croissant,iced mocha curry egg mayo croissant,iced mocha curry egg mayo croissant,ice mocha curri egg mayo croissant,iced mocha curry egg mayo croissant,ice mocha curri egg mayo croissant,iced mocha curry egg mayo croissant,0.0
percolate,Iced Coffee Black at Percolate.,SummersNClouds Food Journey,food,iced coffee black hot,iced coffee black hot,ice coffe black hot,iced coffee black hot,iced coffee black hot,ice coffe black hot,iced coffee black hot,ice coffe black hot,iced coffee black hot,0.0
percolate,Iced-Latte.,Richard Bakchormeeboy,food,icedcoffee icedlatte,icedcoffee icedlatte,icedcoffe icedlatt,icedcoffee icedlatte,icedcoffee icedlatte,icedcoffe icedlatt,icedcoffee icedlatte,icedcoffe icedlatt,icedcoffee icedlatte,0.0
percolate,Lazy Sunday,_ Dannyliciious _,food,pulut hitam pandan cake,pulut hitam pandan cake,pulut hitam pandan cake,pulut hitam pandan cake,pulut hitam pandan cake,pulut hitam pandan cake,pulut hitam pandan cake,pulut hitam pandan cake,pulut hitam pandan cake,0.0
percolate,Love and passion.,Richard Bakchormeeboy,food,cafestagram coffee,cafestagram coffee,cafestagram coffe,cafestagram coffee,cafestagram coffee,cafestagram coffe,cafestagram coffee,cafestagram coffe,cafestagram coffee,0.0
percolate,Love how coffee takes me to another dimension.,Richard Bakchormeeboy,food,percolate percolatesg coffee,percolate percolatesg coffee,percol percolatesg coffe,percolate percolatesg coffee,percolate percolatesg coffee,percol percolatesg coffe,percolate percolatesg coffee,percol percolatesg coffe,percolate percolatesg coffee,0.0
percolate,Matcha Expresso And Dirty Croissant,Salsera Love,food,dirty bun offered croissant weekend sinful good sinful good,dirty bun offered croissant weekend sinful good sinful good,dirti bun offer croissant weekend sin good sin good,dirty bun offered croissant weekend sinful good sinful good,dirty bun offered croissant weekend sinful good sinful good,dirti bun offer croissant weekend sin good sin good,dirty bun offered croissant weekend sinful good sinful good,dirti bun offer croissant weekend sin good sin good,dirty bun offered croissant weekend sinful good sinful good,1.0
percolate,Matcha Milo Dinosaur ($7.50),Zul Latiff,food,matcha taste way mild liking like milo drink hot coconut chocolate,matcha taste way mild liking like milo drink hot coconut chocolate,matcha tast way mild like like milo drink hot coconut chocol,matcha taste way mild liking like milo drink hot coconut chocolate,matcha taste way mild liking like milo drink hot coconut chocolate,matcha tast way mild like like milo drink hot coconut chocol,matcha taste way mild liking like milo drink hot coconut chocolate,matcha tast way mild like like milo drink hot coconut chocol,matcha taste way mild liking like milo drink hot coconut chocolate,-1.0
percolate,Monday...,Dennis Chang,food,percolate latte latteart,percolate latte latteart,percol latt latteart,percolate latte latteart,percolate latte latteart,percol latt latteart,percolate latte latteart,percol latt latteart,percolate latte latteart,0.0
percolate,My morning cuppa.,Richard Bakchormeeboy,food,percolate percolatecoffee coffee,percolate percolatecoffee coffee,percol percolatecoffe coffe,percolate percolatecoffee coffee,percolate percolatecoffee coffee,percol percolatecoffe coffe,percolate percolatecoffee coffee,percol percolatecoffe coffe,percolate percolatecoffee coffee,0.0
percolate,"Procaffinating
- pp.",Randy Lim,food,cups coffee drinking,cup coffee drinking,cup coffe drink,cups coffee drinking,cups coffee drinking,cup coffe drink,cup coffee drinking,cup coffe drink,cup coffee drinking,0.0
percolate,"Reminder to self from my coffee sesh — Things will better, there is more to you than yesterday.",Melissa Chew,food,self coffee sesh things better,self coffee sesh thing better,self coffe sesh thing better,self coffee sesh things better,self coffee sesh things better,self coffe sesh thing better,self coffee sesh thing better,self coffe sesh thing better,self coffee sesh thing better,1.0
percolate,Salted Caramel Cake,Huixuan Tan,food,cakehappy national,cakehappy national,cakehappi nation,cakehappy national,cakehappy national,cakehappi nation,cakehappy national,cakehappi nation,cakehappy national,1.0
percolate,Salted Caramel Cake,Scentz Lite,food,cakea little disappointed,cakea little disappointed,cakea littl disappoint,cakea little disappointed,cakea little disappointed,cakea littl disappoint,cakea little disappointed,cakea littl disappoint,cakea little disappointed,-1.0
percolate,Small N Cosy,Ivy Chia,food,pear crumble danish cosytried pear crumble danish,pear crumble danish cosytried pear crumble danish,pear crumbl danish cosytri pear crumbl danish,pear crumble danish cosytried pear crumble danish,pear crumble danish cosytried pear crumble danish,pear crumbl danish cosytri pear crumbl danish,pear crumble danish cosytried pear crumble danish,pear crumbl danish cosytri pear crumbl danish,pear crumble danish cosytried pear crumble danish,0.0
percolate,Small and tight space but has that cost feel.,SummersNClouds Food Journey,price,cost,cost,cost,cost,cost,cost,cost,cost,cost,0.0
percolate,Take a little time for tea ( well not literally tea for us..Hehe ) pop by again with Alex earlier..,Eileen Lim,food,love banana date choc esspresso tart base dry introduced savoury sandwiches,love banana date choc esspresso tart base dry introduced savoury sandwich,love banana date choc esspresso tart base dri introduc savouri sandwich,love banana date choc esspresso tart base dry introduced savoury sandwiches,love banana date choc esspresso tart base dry introduced savoury sandwiches,love banana date choc esspresso tart base dri introduc savouri sandwich,love banana date choc esspresso tart base dry introduced savoury sandwich,love banana date choc esspresso tart base dri introduc savouri sandwich,love banana date choc esspresso tart base dry introduced savoury sandwich,1.0
percolate,Take a little time for tea ( well not literally tea for us..Hehe ) pop by again with Alex earlier..,Eileen Lim,price,mentioned no gst service charge,mentioned no gst service charge,mention no gst servic charg,mentioned no gst service charge,mentioned no gst service charge,mention no gst servic charg,mentioned no gst service charge,mention no gst servic charg,mentioned no gst service charge,1.0
percolate,"Tom Yum Ciabatta Sandwich
Love the stall integrated Asian Flavors into a westerner sandwich.",Peter Wong,food,love stall integrated asian,love stall integrated asian,love stall integr asian,love stall integrated asian,love stall integrated asian,love stall integr asian,love stall integrated asian,love stall integr asian,love stall integrated asian,1.0
percolate,Treat Yo Self to Relax,Kaydee Sumalinog,food,coconut taste instantly hits mellow bitter coconut taste instantly hits mellow bitter,coconut taste instantly hit mellow bitter coconut taste instantly hit mellow bitter,coconut tast instantli hit mellow bitter coconut tast instantli hit mellow bitter,coconut taste instantly hits mellow bitter coconut taste instantly hits mellow bitter,coconut taste instantly hits mellow bitter coconut taste instantly hits mellow bitter,coconut tast instantli hit mellow bitter coconut tast instantli hit mellow bitter,coconut taste instantly hit mellow bitter coconut taste instantly hit mellow bitter,coconut tast instantli hit mellow bitter coconut tast instantli hit mellow bitter,coconut taste instantly hit mellow bitter coconut taste instantly hit mellow bitter,1.0
percolate,"💐🍹🍷🙇💋
Cold brewed Moroccan mint tea, cold white, peach Danish.",Ming Li .,food,moroccan mint tea cold white,moroccan mint tea cold white,moroccan mint tea cold white,moroccan mint tea cold white,moroccan mint tea cold white,moroccan mint tea cold white,moroccan mint tea cold white,moroccan mint tea cold white,moroccan mint tea cold white,0.0
percolate,"💙💙💙💙💙💙💙
*
Good morning Monday 😚
*
May your coffee be strong and Monday be Shiok!",Damien Tc,food,coffee strong,coffee strong,coffe strong,coffee strong,coffee strong,coffe strong,coffee strong,coffe strong,coffee strong,0.0
phostreet-compass-one,Banh Mi with Grilled Pork Belly,serene goh,food,grilled pork bellybanh love crisp baguette exterior coleslaw like crunchy vegetables flavourful,grilled pork bellybanh love crisp baguette exterior coleslaw like crunchy vegetable flavourful,grill pork bellybanh love crisp baguett exterior coleslaw like crunchi veget flavour,grilled pork bellybanh love crisp baguette exterior coleslaw like crunchy vegetables flavourful,grilled pork bellybanh love crisp baguette exterior coleslaw like crunchy vegetables flavourful,grill pork bellybanh love crisp baguett exterior coleslaw like crunchi veget flavour,grilled pork bellybanh love crisp baguette exterior coleslaw like crunchy vegetable flavourful,grill pork bellybanh love crisp baguett exterior coleslaw like crunchi veget flavour,grilled pork bellybanh love crisp baguette exterior coleslaw like crunchy vegetable flavourful,1.0
phostreet-compass-one,Dry Rice Vermicelli with Roasted Lemongrass Chicken & Spring Roll,serene goh,food,rice vermicelli roasted lemongrass chicken spring rolldry,rice vermicelli roasted lemongrass chicken spring rolldry,rice vermicelli roast lemongrass chicken spring rolldri,rice vermicelli roasted lemongrass chicken spring rolldry,rice vermicelli roasted lemongrass chicken spring rolldry,rice vermicelli roast lemongrass chicken spring rolldri,rice vermicelli roasted lemongrass chicken spring rolldry,rice vermicelli roast lemongrass chicken spring rolldri,rice vermicelli roasted lemongrass chicken spring rolldry,0.0
phostreet-compass-one,"Perfect meal for today weather, Spicy Signature Beef Combination.",Cecil Dulam,food,spicy signature beef soup served balls tendon drink,spicy signature beef soup served ball tendon drink,spici signatur beef soup serv ball tendon drink,spicy signature beef soup served balls tendon drink,spicy signature beef soup served balls tendon drink,spici signatur beef soup serv ball tendon drink,spicy signature beef soup served ball tendon drink,spici signatur beef soup serv ball tendon drink,spicy signature beef soup served ball tendon drink,0.0
phostreet-compass-one,Pho Street introduces new spicy broth.,Cecil Dulam,food,street introduces new spicy broth boiled original added like shallots garlic dried shrimp chilli paste perfect pho handmade beefballs,street introduces new spicy broth boiled original added like shallot garlic dried shrimp chilli paste perfect pho handmade beefballs,street introduc new spici broth boil origin ad like shallot garlic dri shrimp chilli past perfect pho handmad beefbal,street introduces new spicy broth boiled original added like shallots garlic dried shrimp chilli paste perfect pho handmade beefballs,street introduces new spicy broth boiled original added like shallots garlic dried shrimp chilli paste perfect pho handmade beefballs,street introduc new spici broth boil origin ad like shallot garlic dri shrimp chilli past perfect pho handmad beefbal,street introduces new spicy broth boiled original added like shallot garlic dried shrimp chilli paste perfect pho handmade beefballs,street introduc new spici broth boil origin ad like shallot garlic dri shrimp chilli past perfect pho handmad beefbal,street introduces new spicy broth boiled original added like shallot garlic dried shrimp chilli paste perfect pho handmade beefballs,1.0
pistachio-grill,Not oily at all,Colin Colin,food,dripping oil egg plant case pistachio typical lamb smell scares people tomato based sauce melted cheese egg plant not case pistachio variation texture nt typical lamb smell scares people,dripping oil egg plant case pistachio typical lamb smell scare people tomato based sauce melted cheese egg plant not case pistachio variation texture nt typical lamb smell scare people,drip oil egg plant case pistachio typic lamb smell scare peopl tomato base sauc melt chees egg plant not case pistachio variat textur nt typic lamb smell scare peopl,dripping oil egg plant case pistachio typical lamb smell scares people tomato based sauce melted cheese egg plant not case pistachio variation texture nt typical lamb smell scares people,dripping oil egg plant case pistachio typical lamb smell scares people tomato based sauce melted cheese egg plant not case pistachio variation texture nt typical lamb smell scares people,drip oil egg plant case pistachio typic lamb smell scare peopl tomato base sauc melt chees egg plant not case pistachio variat textur nt typic lamb smell scare peopl,dripping oil egg plant case pistachio typical lamb smell scare people tomato based sauce melted cheese egg plant not case pistachio variation texture nt typical lamb smell scare people,drip oil egg plant case pistachio typic lamb smell scare peopl tomato base sauc melt chees egg plant not case pistachio variat textur nt typic lamb smell scare peopl,dripping oil egg plant case pistachio typical lamb smell scare people tomato based sauce melted cheese egg plant not case pistachio variation texture nt typical lamb smell scare people,-1.0
pistachio-grill,Pita Bread,Thiam Peng Tan,food,breadfragrant fluffy,breadfragrant fluffy,breadfragr fluffi,breadfragrant fluffy,breadfragrant fluffy,breadfragr fluffi,breadfragrant fluffy,breadfragr fluffi,breadfragrant fluffy,1.0
pizzaexpress-century-square,"Date night, huzbo wouldn’t stop going on about the pizza at @pizzaexpresssg, and how it’s the best pizza in Singapore (he’s not wrong, pizza here is generally awful).",Christina Storey,food,going pizza pizzaexpresssg black olives butternut squash fresh basil pizzaaddict pizzaexpress,going pizza pizzaexpresssg black olive butternut squash fresh basil pizzaaddict pizzaexpress,go pizza pizzaexpresssg black oliv butternut squash fresh basil pizzaaddict pizzaexpress,going pizza pizzaexpresssg black olives butternut squash fresh basil pizzaaddict pizzaexpress,going pizza pizzaexpresssg black olives butternut squash fresh basil pizzaaddict pizzaexpress,go pizza pizzaexpresssg black oliv butternut squash fresh basil pizzaaddict pizzaexpress,going pizza pizzaexpresssg black olive butternut squash fresh basil pizzaaddict pizzaexpress,go pizza pizzaexpresssg black oliv butternut squash fresh basil pizzaaddict pizzaexpress,going pizza pizzaexpresssg black olive butternut squash fresh basil pizzaaddict pizzaexpress,0.0
pizzaexpress-century-square,Dough Balls 'PizzaExpress',Kel Song,food,dough balls pizzaexpress served garlic butter pesto siciliano dipping base not bad,dough ball pizzaexpress served garlic butter pesto siciliano dipping base not bad,dough ball pizzaexpress serv garlic butter pesto siciliano dip base not bad,dough balls pizzaexpress served garlic butter pesto siciliano dipping base not bad,dough balls pizzaexpress served garlic butter pesto siciliano dipping base not bad,dough ball pizzaexpress serv garlic butter pesto siciliano dip base not bad,dough ball pizzaexpress served garlic butter pesto siciliano dipping base not bad,dough ball pizzaexpress serv garlic butter pesto siciliano dip base not bad,dough ball pizzaexpress served garlic butter pesto siciliano dipping base not bad,0.0
pizzaexpress-century-square,Enormous date night pizza at @pizzaexpresssg the best pizza in Singapore!,Christina Storey,food,pizzaexpresssg best pizza red onion pine nuts spicy jalapeos refillable lemon iced tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nut spicy jalapeos refillable lemon iced tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nut spici jalapeo refil lemon ice tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nuts spicy jalapeos refillable lemon iced tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nuts spicy jalapeos refillable lemon iced tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nut spici jalapeo refil lemon ice tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nut spicy jalapeos refillable lemon iced tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nut spici jalapeo refil lemon ice tea veggiepizza pizzaexpress,pizzaexpresssg best pizza red onion pine nut spicy jalapeos refillable lemon iced tea veggiepizza pizzaexpress,1.0
pizzaexpress-century-square,Fluffy doughballs at Pizza Express.,Man in Blog 😎,food,genovese pesto dip garlic butter served slightly warm,genovese pesto dip garlic butter served slightly warm,genoves pesto dip garlic butter serv slightli warm,genovese pesto dip garlic butter served slightly warm,genovese pesto dip garlic butter served slightly warm,genoves pesto dip garlic butter serv slightli warm,genovese pesto dip garlic butter served slightly warm,genoves pesto dip garlic butter serv slightli warm,genovese pesto dip garlic butter served slightly warm,0.0
pizzaexpress-century-square,Linguine Gamberoni from Pizza Express!,halfeaten (Ella),food,gamberoni pizza express favourite dish order incredibly flavourful garlic aglio olio base juicy prawns halfeatenblog pizzaexpress pasta,gamberoni pizza express favourite dish order incredibly flavourful garlic aglio olio base juicy prawn halfeatenblog pizzaexpress pasta,gamberoni pizza express favourit dish order incred flavour garlic aglio olio base juici prawn halfeatenblog pizzaexpress pasta,gamberoni pizza express favourite dish order incredibly flavourful garlic aglio olio base juicy prawns halfeatenblog pizzaexpress pasta,gamberoni pizza express favourite dish order incredibly flavourful garlic aglio olio base juicy prawns halfeatenblog pizzaexpress pasta,gamberoni pizza express favourit dish order incred flavour garlic aglio olio base juici prawn halfeatenblog pizzaexpress pasta,gamberoni pizza express favourite dish order incredibly flavourful garlic aglio olio base juicy prawn halfeatenblog pizzaexpress pasta,gamberoni pizza express favourit dish order incred flavour garlic aglio olio base juici prawn halfeatenblog pizzaexpress pasta,gamberoni pizza express favourite dish order incredibly flavourful garlic aglio olio base juicy prawn halfeatenblog pizzaexpress pasta,1.0
pizzaexpress-century-square,Linguine Gamberoni from Pizza Express!,halfeaten (Ella),service,great service tampines branch today chef cheerful friendly,great service tampines branch today chef cheerful friendly,great servic tampin branch today chef cheer friendli,great service tampines branch today chef cheerful friendly,great service tampines branch today chef cheerful friendly,great servic tampin branch today chef cheer friendli,great service tampines branch today chef cheerful friendly,great servic tampin branch today chef cheer friendli,great service tampines branch today chef cheerful friendly,1.0
pizzamaru,Bibimbap Spam Tower,Zul Latiff,food,bibimbap spam pending halal cert fries chicken deep dish pizza glorious mess savoury comfort food flavours luncheon meat meandering drizzle believe sriracha mayo ol deliciousness,bibimbap spam pending halal cert fry chicken deep dish pizza glorious mess savoury comfort food flavour luncheon meat meandering drizzle believe sriracha mayo ol deliciousness,bibimbap spam pend halal cert fri chicken deep dish pizza gloriou mess savouri comfort food flavour luncheon meat meander drizzl believ sriracha mayo ol delici,bibimbap spam pending halal cert fries chicken deep dish pizza glorious mess savoury comfort food flavours luncheon meat meandering drizzle believe sriracha mayo ol deliciousness,bibimbap spam pending halal cert fries chicken deep dish pizza glorious mess savoury comfort food flavours luncheon meat meandering drizzle believe sriracha mayo ol deliciousness,bibimbap spam pend halal cert fri chicken deep dish pizza gloriou mess savouri comfort food flavour luncheon meat meander drizzl believ sriracha mayo ol delici,bibimbap spam pending halal cert fry chicken deep dish pizza glorious mess savoury comfort food flavour luncheon meat meandering drizzle believe sriracha mayo ol deliciousness,bibimbap spam pend halal cert fri chicken deep dish pizza gloriou mess savouri comfort food flavour luncheon meat meander drizzl believ sriracha mayo ol delici,bibimbap spam pending halal cert fry chicken deep dish pizza glorious mess savoury comfort food flavour luncheon meat meandering drizzle believe sriracha mayo ol deliciousness,1.0
pizzamaru,Korean Surf & Turf With Double Cheese Twist,Carrie Carrie,food,double cheese twistthis chef hat menu plus korean style beef shrimp twist asked recommendation bite proved wrong lots liao,double cheese twistthis chef hat menu plus korean style beef shrimp twist asked recommendation bite proved wrong lot liao,doubl chees twistthi chef hat menu plu korean style beef shrimp twist ask recommend bite prove wrong lot liao,double cheese twistthis chef hat menu plus korean style beef shrimp twist asked recommendation bite proved wrong lots liao,double cheese twistthis chef hat menu plus korean style beef shrimp twist asked recommendation bite proved wrong lots liao,doubl chees twistthi chef hat menu plu korean style beef shrimp twist ask recommend bite prove wrong lot liao,double cheese twistthis chef hat menu plus korean style beef shrimp twist asked recommendation bite proved wrong lot liao,doubl chees twistthi chef hat menu plu korean style beef shrimp twist ask recommend bite prove wrong lot liao,double cheese twistthis chef hat menu plus korean style beef shrimp twist asked recommendation bite proved wrong lot liao,0.0
pizzamaru,Korean Surf & Turf With Double Cheese Twist,Carrie Carrie,portion,lots liao,lot liao,lot liao,lots liao,lots liao,lot liao,lot liao,lot liao,lot liao,1.0
pizzamaru,Real BBQ Chicago,Triffany Lim,food,black rice dough pizza studded almond flakes icing sugar sprinkles boasts delectable chicken leg bits potatoes cubes alongside roasted onions tomato worth cheese creamy double blending delicately honey bbq sauce hidden crust lovers priced,black rice dough pizza studded almond flake icing sugar sprinkle boast delectable chicken leg bit potato cube alongside roasted onion tomato worth cheese creamy double blending delicately honey bbq sauce hidden crust lover priced,black rice dough pizza stud almond flake ice sugar sprinkl boast delect chicken leg bit potato cube alongsid roast onion tomato worth chees creami doubl blend delic honey bbq sauc hidden crust lover price,black rice dough pizza studded almond flakes icing sugar sprinkles boasts delectable chicken leg bits potatoes cubes alongside roasted onions tomato worth cheese creamy double blending delicately honey bbq sauce hidden crust lovers priced,black rice dough pizza studded almond flakes icing sugar sprinkles boasts delectable chicken leg bits potatoes cubes alongside roasted onions tomato worth cheese creamy double blending delicately honey bbq sauce hidden crust lovers priced,black rice dough pizza stud almond flake ice sugar sprinkl boast delect chicken leg bit potato cube alongsid roast onion tomato worth chees creami doubl blend delic honey bbq sauc hidden crust lover price,black rice dough pizza studded almond flake icing sugar sprinkle boast delectable chicken leg bit potato cube alongside roasted onion tomato worth cheese creamy double blending delicately honey bbq sauce hidden crust lover priced,black rice dough pizza stud almond flake ice sugar sprinkl boast delect chicken leg bit potato cube alongsid roast onion tomato worth chees creami doubl blend delic honey bbq sauc hidden crust lover price,black rice dough pizza studded almond flake icing sugar sprinkle boast delectable chicken leg bit potato cube alongside roasted onion tomato worth cheese creamy double blending delicately honey bbq sauce hidden crust lover priced,1.0
pizzamaru,Real BBQ Chicago,Triffany Lim,portion,filled crust best share group save space,filled crust best share group save space,fill crust best share group save space,filled crust best share group save space,filled crust best share group save space,fill crust best share group save space,filled crust best share group save space,fill crust best share group save space,filled crust best share group save space,1.0
pizzamaru,Real BBQ Chicago,Triffany Lim,price,comes worth cheese creamy double mozzarella,come worth cheese creamy double mozzarella,come worth chees creami doubl mozzarella,comes worth cheese creamy double mozzarella,comes worth cheese creamy double mozzarella,come worth chees creami doubl mozzarella,come worth cheese creamy double mozzarella,come worth chees creami doubl mozzarella,come worth cheese creamy double mozzarella,1.0
